choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7
7,61,21,0.8497670840006322,108,21,55,45,61,35,49,47,38,21
5,131,45,0.527675127999828,108,66,59,59,70,33,38,45,39,21
3,190,37,0.34961341499729315,108,103,59,49,58,37,44,43,42,28
1,253,55,0.40440667800066876,108,158,63,55,58,32,38,51,44,21
1,312,55,0.27972680699895136,108,213,59,55,51,36,32,50,34,38
0,371,59,0.3575361340008385,108,272,59,47,52,29,33,50,34,43
2,432,61,0.3225773680023849,108,333,54,49,61,36,38,44,47,45
2,491,58,0.22226016800050274,108,391,59,59,58,43,45,46,43,35
3,549,34,0.26179054900057963,108,425,56,58,55,34,41,39,44,38
6,609,40,0.6647474450001027,108,465,60,55,57,36,48,52,40,26
6,665,39,0.044617917003051843,108,504,53,56,52,38,51,46,39,30
1,717,47,0.11141591499836068,108,551,43,47,49,36,52,42,37,35
1,774,57,0.0068832959987048525,108,608,54,57,56,31,43,45,32,39
1,833,58,0.4806318029986869,108,666,57,58,59,41,42,48,38,32
4,897,47,0.06534224799906951,108,713,47,53,64,34,47,41,34,28
4,972,48,0.004793600000994047,108,761,53,64,75,50,48,46,47,36
0,1042,58,0.29568742099945666,108,819,58,56,70,41,45,43,44,31
0,1106,44,0.02427408500079764,108,863,44,57,64,44,43,36,52,25
0,1171,46,0.14723032700203476,108,909,46,54,65,38,38,38,45,28
1,1240,47,0.6660423989997071,108,956,43,47,69,39,40,36,46,36
1,1301,61,0.2824361979983223,108,1017,53,61,56,35,39,34,51,26
1,1368,53,0.24826361299710697,108,1070,51,53,67,44,34,28,42,28
1,1431,42,0.37975098700189847,108,1112,52,42,63,37,37,33,50,22
2,1497,66,0.40853478900316986,108,1178,39,53,66,36,52,40,48,30
2,1565,68,0.029743609000433935,108,1246,43,53,68,30,44,40,42,27
2,1625,60,0.411539417997119,108,1306,37,52,60,19,37,26,55,28
2,1691,66,0.24631824999960372,108,1372,50,38,66,42,46,32,54,30
2,1751,60,0.34157893199881073,108,1432,43,43,60,36,41,28,44,30
2,1813,62,0.21180109899796662,108,1494,48,41,62,28,39,34,61,32
2,1879,66,0.1855724730012298,108,1560,43,40,66,34,48,34,57,26
2,1943,64,0.3964543740003137,108,1624,42,40,64,34,44,33,44,24
2,2005,62,0.12064102599833859,108,1686,48,50,62,33,45,40,53,30
2,2058,45,0.07806027200058452,108,1731,53,49,45,35,34,41,50,32
2,2124,66,0.07136994399843388,108,1797,48,46,66,39,40,39,53,24
2,2180,55,0.2271982799975376,108,1852,44,47,55,43,39,41,56,29
2,2243,63,0.11496442300267518,108,1915,48,44,63,37,45,53,47,28
2,2305,62,0.042761643999256194,108,1977,54,47,62,42,37,51,48,36
3,2363,38,1.5566085870013922,108,2015,40,41,56,38,40,58,42,46
4,2416,47,1.1049542459986696,108,2062,45,39,53,31,47,47,53,47
4,2481,38,0.31960564399923896,108,2100,49,44,52,42,38,65,43,37
5,2547,66,0.38718742199853295,108,2166,49,46,48,38,45,66,39,40
5,2611,64,0.27067824699770426,108,2230,51,50,50,44,50,64,42,38
5,2675,64,0.4524700310030312,108,2294,56,45,48,44,53,64,37,51
5,2740,65,0.17635266900106217,108,2359,51,44,40,36,47,65,40,43
5,2803,63,0.1200604609985021,108,2422,61,45,49,38,55,63,36,38
5,2865,62,0.07127404499988188,108,2484,54,50,45,48,51,62,38,47
5,2927,62,0.10002138100026059,108,2546,58,51,55,42,55,62,32,40
0,2993,52,1.5628574960028345,108,2598,52,52,48,37,56,66,41,29
0,3061,64,0.13724065800124663,108,2662,64,45,40,39,49,68,41,29
0,3131,65,0.2982080249967112,108,2727,65,50,54,47,44,70,25,40
0,3196,65,0.14553087099920958,108,2792,65,49,52,46,44,64,27,37
0,3266,65,0.10176617500110297,108,2857,65,55,43,38,46,70,35,39
0,3334,53,0.004743113000586163,108,2910,53,52,41,30,47,68,24,42
0,3402,60,0.012226366001414135,108,2970,60,51,45,46,43,68,31,41
0,3460,56,0.002817917000356829,108,3026,56,45,35,39,49,58,30,37
0,3523,50,0.019743089000257896,108,3076,50,50,52,41,43,63,27,47
1,3578,42,0.12911847500072327,108,3118,51,42,54,42,45,55,36,48
1,3632,45,0.15331996399982017,108,3163,40,45,38,46,40,54,38,41
1,3693,48,0.04460379599913722,108,3211,50,48,44,47,36,61,29,40
1,3753,49,0.0514193390008586,108,3260,50,49,42,53,49,60,38,47
1,3821,41,0.037012953998782905,108,3301,47,41,43,45,47,68,37,40
1,3881,43,0.2189008589994046,108,3344,55,43,40,52,40,60,33,52
1,3942,34,0.0017681690005701967,108,3378,57,34,45,57,41,61,28,48
1,3998,43,0.03802550099862856,108,3421,52,43,46,46,41,56,42,51
5,4058,60,0.10929154299810762,108,3481,47,50,48,53,39,60,39,56
5,4114,56,0.020783162999578053,108,3537,47,46,39,50,39,56,41,51
5,4174,60,0.047533020999253495,108,3597,48,55,41,48,40,60,46,49
