choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,54,53,1.1826559917535633,114,53,53,37,24,54
0,110,56,5.274384331307374,114,109,56,38,13,44
1,173,41,3.7678460221504793,114,150,63,41,21,35
2,228,23,1.4381124764913693,114,173,55,45,23,32
3,289,37,1.5933575566159561,114,210,61,39,27,37
0,351,62,1.7378416763385758,114,272,62,52,33,41
0,410,59,2.1833024302031845,114,331,59,48,31,40
0,472,62,2.016794599709101,114,393,62,49,26,38
0,538,66,3.205175732029602,114,459,66,47,27,48
1,614,47,3.295476146740839,114,506,76,47,25,51
0,695,81,1.2843343635322526,114,587,81,48,25,42
0,765,70,0.6721129642101005,114,657,70,54,33,45
0,826,61,1.1000533151673153,114,718,61,53,35,46
3,891,48,0.9077295480528846,114,766,65,55,30,48
2,955,31,0.5361023088917136,114,797,64,49,31,63
0,1018,63,0.386534366523847,114,860,63,60,34,53
0,1079,58,0.3962424643104896,114,918,58,61,31,56
0,1147,60,0.15552989719435573,114,978,60,59,34,68
0,1216,69,0.4077529094647616,114,1047,69,56,32,57
0,1273,57,0.7063511620508507,114,1104,57,52,32,52
0,1336,63,0.299957693554461,114,1167,63,60,44,57
3,1391,53,0.4997475049458444,114,1220,55,54,41,53
0,1455,64,0.19034988968633115,114,1284,64,54,40,58
0,1537,56,0.4838745602173731,114,1340,56,82,32,65
0,1605,64,0.43241997761651874,114,1404,64,68,37,65
1,1680,75,0.4951699525117874,114,1479,66,75,35,57
0,1755,69,0.1468516206368804,114,1548,69,75,36,62
3,1828,59,0.3011123222531751,114,1607,71,73,37,59
0,1903,70,0.5455102288397029,114,1677,70,75,37,59
0,1987,84,1.2232036851346493,114,1761,84,78,39,52
