choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7
0,86,58,0.8081505011068657,114,58,58,61,82,55,52,44,63,86
2,173,80,0.6793492349097505,114,138,65,64,80,58,50,38,62,87
2,262,81,0.4901315725874156,114,219,54,68,81,62,54,43,55,89
3,356,60,0.4176478984300047,114,279,58,76,83,60,49,46,61,94
1,444,68,0.5176538507221267,114,347,48,68,76,51,52,46,67,88
4,530,53,0.2267008532071486,114,400,60,71,76,57,53,38,63,86
5,617,34,0.5082075285026804,114,434,58,69,78,64,57,34,64,87
7,701,84,0.2237560380017385,114,518,48,71,81,52,56,38,74,84
2,786,84,0.5263404478318989,114,602,51,62,84,55,63,42,70,85
7,871,80,0.04348866839427501,114,682,54,67,85,50,57,50,69,80
3,966,50,0.29585952952038497,114,732,56,61,95,50,59,39,69,74
6,1047,74,0.2287528153974563,114,806,58,51,81,51,55,36,74,77
7,1137,90,0.17970477603375912,114,896,54,68,82,59,62,32,72,90
2,1224,87,0.26415972283575684,114,983,65,65,87,48,62,38,58,80
3,1311,58,0.13594281126279384,114,1041,57,56,75,58,62,32,55,87
7,1392,76,0.14953402034007013,114,1117,66,63,81,59,58,34,61,76
1,1473,59,0.3053698556032032,114,1176,62,59,81,55,66,30,60,77
3,1567,54,0.04463945690076798,114,1230,65,63,94,54,65,25,53,77
2,1654,87,0.12178196851164103,114,1317,68,63,87,54,62,29,61,77
3,1741,56,0.34369469666853547,114,1373,58,64,87,56,62,34,57,84
4,1822,61,0.23189860256388783,114,1434,64,57,81,43,61,31,58,75
7,1905,83,0.10776513419114053,114,1517,72,66,79,42,68,30,53,83
0,1991,72,0.1483736311784014,114,1589,72,64,86,42,73,23,56,74
3,2075,42,0.0605060012312606,114,1631,66,65,84,42,70,13,54,80
4,2160,71,0.1961454345146194,114,1702,61,58,75,55,71,19,55,85
2,2236,76,0.0957951417658478,114,1778,62,59,76,46,66,23,52,71
7,2309,68,0.6806561925914139,114,1846,64,66,73,45,72,14,43,68
2,2388,72,0.4338152607670054,114,1918,57,59,72,42,79,27,50,79
3,2474,40,0.27601898869033903,114,1958,54,55,84,40,71,15,53,86
2,2550,74,0.4318285824265331,114,2032,56,58,74,47,71,17,45,76
0,2636,58,0.34420800721272826,114,2090,58,62,86,45,74,26,51,73
7,2717,70,0.23804552853107452,114,2160,60,57,81,49,59,26,54,70
0,2798,57,0.2060276228003204,114,2217,57,48,81,49,67,27,42,67
2,2874,76,0.30977843806613237,114,2293,66,51,76,52,63,30,47,74
3,2958,46,0.4391896604793146,114,2339,70,50,81,46,68,32,46,84
7,3033,75,0.015406996943056583,114,2414,69,48,73,37,70,36,38,75
2,3110,68,0.5067898441338912,114,2482,69,56,68,38,71,33,46,77
3,3190,34,0.34061867359559983,114,2516,80,51,73,34,70,39,44,76
4,3267,68,0.44650209590326995,114,2584,77,49,74,38,68,40,41,70
1,3346,50,0.3388982511823997,114,2634,64,50,77,34,79,34,52,65
5,3426,39,0.15419733780436218,114,2673,62,42,80,30,63,39,47,73
6,3502,47,0.4744359184987843,114,2720,71,49,76,47,65,40,47,64
3,3583,39,0.13888058613520116,114,2759,65,41,81,39,71,36,55,68
2,3658,75,0.1617088249186054,114,2834,67,44,75,38,63,44,55,75
0,3729,64,0.36643461021594703,114,2898,64,55,71,36,69,45,57,70
7,3814,73,0.3273577243089676,114,2971,59,48,85,36,72,45,56,73
2,3888,74,0.38687358680181205,114,3045,51,44,74,40,67,49,54,70
7,3970,75,0.9454745146213099,114,3120,61,48,79,32,82,47,60,75
0,4050,52,0.053937930380925536,114,3172,52,50,76,40,80,47,56,67
7,4134,74,0.1124943756731227,114,3246,53,46,84,40,80,52,61,74
2,4217,83,0.09146080375649035,114,3329,50,48,83,45,77,53,51,66
3,4304,48,0.31557846325449646,114,3377,60,43,87,48,83,52,55,73
7,4395,62,0.03635544388089329,114,3439,51,43,91,45,84,42,66,62
2,4488,93,0.6782054868526757,114,3532,49,40,93,52,87,41,60,73
2,4576,87,0.5833480008877814,114,3619,51,41,87,46,88,42,47,56
3,4658,54,0.06618825951591134,114,3673,46,50,82,54,82,29,50,56
2,4756,98,0.005798105150461197,114,3771,48,37,98,45,90,44,50,59
0,4855,48,0.37087711470667273,114,3819,48,36,92,51,99,41,56,63
2,4955,100,0.2073525016894564,114,3919,49,42,100,49,87,43,50,56
2,5055,100,0.16444562782999128,114,4019,42,47,100,43,89,40,41,57
2,5155,100,0.10906761162914336,114,4119,51,45,100,47,84,41,34,49
2,5249,94,0.32292482047341764,114,4213,47,44,94,44,88,32,42,48
2,5349,100,0.03402954537887126,114,4313,49,43,100,47,95,30,42,49
2,5441,92,0.04101428110152483,114,4405,47,46,92,44,87,28,44,48
2,5538,97,0.046710620168596506,114,4502,51,47,97,46,94,20,45,44
2,5636,98,0.06535428983625025,114,4600,50,38,98,53,90,23,45,44
2,5736,100,0.09902989421971142,114,4700,46,47,100,52,88,30,45,44
2,5833,97,0.027222740347497165,114,4797,55,38,97,53,92,36,51,37
2,5925,92,0.4269226904725656,114,4889,47,38,92,41,73,27,42,41
2,6019,94,0.01092417014297098,114,4983,53,46,94,42,76,38,41,40
2,6119,100,0.058815020602196455,114,5083,41,52,100,44,80,31,39,36
2,6218,99,0.3045941294403747,114,5182,41,39,99,43,90,29,45,44
2,6309,91,0.11707704840227962,114,5273,47,45,91,42,85,35,51,45
2,6405,96,0.29085763182956725,114,5369,37,45,96,43,82,47,45,52
2,6496,91,0.05011562292929739,114,5460,44,42,91,44,78,37,33,54
2,6585,78,0.19377473345957696,114,5538,40,52,78,40,89,42,47,48
2,6674,84,0.16472020407672971,114,5622,49,36,84,43,89,35,34,63
2,6758,78,0.007829586043953896,114,5700,45,36,78,33,84,37,36,57
2,6837,77,0.5335504768881947,114,5777,42,46,77,28,79,39,32,65
2,6914,77,0.28734702290967107,114,5854,50,50,77,39,74,43,37,53
2,6991,77,0.41897981765214354,114,5931,61,45,77,40,66,41,45,59
2,7073,82,0.29385621030814946,114,6013,46,49,82,44,75,37,36,57
2,7156,83,0.3654630322707817,114,6096,50,57,83,32,73,42,46,63
2,7227,71,0.4546856228262186,114,6167,47,52,71,41,69,39,43,61
2,7309,82,0.09624508849810809,114,6249,50,44,82,34,71,48,57,56
2,7388,79,0.752565112663433,114,6328,44,46,79,37,66,31,49,60
2,7465,77,0.47343041852582246,114,6405,41,48,77,36,66,37,55,68
2,7553,88,0.4610520818969235,114,6493,48,50,88,32,67,36,55,71
2,7633,80,0.42935995548032224,114,6573,43,46,80,23,79,40,55,63
2,7710,77,0.4218939110869542,114,6650,36,45,77,27,65,42,50,63
2,7783,73,0.2770033673150465,114,6723,35,45,73,16,71,42,46,69
7,7853,62,0.22831694944761693,114,6785,32,43,70,27,70,38,49,62
2,7920,67,0.1390956388786435,114,6852,22,47,67,32,64,28,47,65
3,7997,30,1.5965654274914414,114,6882,37,44,77,30,63,31,50,55
0,8072,32,0.2711073362734169,114,6914,32,45,75,31,64,33,42,67
1,8150,45,0.3027252182364464,114,6959,40,45,78,37,75,36,48,66
1,8229,55,0.044967796420678496,114,7014,29,55,79,38,71,37,39,60
5,8300,36,1.096495343488641,114,7050,37,46,71,31,66,36,36,55
6,8369,40,0.3520555143477395,114,7090,35,36,69,34,67,34,40,54
4,8440,71,0.1465316015528515,114,7161,41,49,70,31,71,31,40,57
4,8514,70,0.13572263822425157,114,7231,43,43,74,34,70,36,36,62
7,8579,48,0.029628643416799605,114,7279,39,28,65,36,59,36,39,48
4,8643,64,0.20318585366476327,114,7343,43,45,63,41,64,35,45,50
3,8707,29,0.04239612340461463,114,7372,44,55,64,29,64,41,37,44
2,8774,67,0.2247576976660639,114,7439,52,45,67,30,67,35,50,50
1,8842,36,0.12716148875188082,114,7475,53,36,68,41,62,48,40,45
0,8907,45,0.2452869195258245,114,7520,45,46,65,33,64,33,45,43
4,8979,72,0.2698208596557379,114,7592,47,43,66,28,72,34,37,46
2,9040,59,0.08272876404225826,114,7651,39,52,59,32,61,43,42,34
4,9106,66,0.08894417400006205,114,7717,50,48,59,30,66,38,45,33
5,9171,40,0.22903571219649166,114,7757,41,54,47,30,65,40,38,38
4,9232,61,0.1073030267143622,114,7818,42,51,57,29,61,36,44,40
6,9294,36,0.07928215886931866,114,7854,42,39,62,37,60,37,36,35
7,9355,45,0.02113469794858247,114,7899,36,45,61,28,61,43,45,45
4,9424,69,0.16022201639134437,114,7968,44,59,56,35,69,45,43,40
2,9488,64,0.24633978214114904,114,8032,44,57,64,30,61,43,44,48
4,9561,73,0.06730704614892602,114,8105,33,50,67,29,73,41,40,40
2,9627,63,0.47357826738152653,114,8168,40,57,63,35,66,42,37,43
4,9694,67,0.29232907947152853,114,8235,37,59,60,26,67,42,39,35
2,9755,53,0.1907531137112528,114,8288,33,56,53,31,61,41,39,47
4,9821,66,0.22023838863242418,114,8354,49,66,52,32,66,36,35,40
3,9884,40,0.20205618639010936,114,8394,41,60,63,40,63,44,46,39
0,9949,44,0.5865110692102462,114,8438,44,65,50,35,65,32,47,42
4,10016,66,0.5746537233935669,114,8504,47,67,51,31,66,38,57,42
4,10086,69,0.07225710072088987,114,8573,40,70,38,20,69,44,52,35
4,10162,76,0.7778959004208446,114,8649,38,67,45,24,76,39,55,40
2,10231,46,0.27780469495337456,114,8695,44,62,46,27,69,43,47,40
4,10299,68,0.38033111731056124,114,8763,42,67,40,35,68,43,47,44
4,10368,69,0.1419854109408334,114,8832,44,65,44,28,69,27,54,34
