choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7
4,71,63,0.6602901804726571,114,63,37,51,33,1,63,61,71,30
5,139,67,0.199650923255831,114,130,32,51,40,1,60,67,68,31
6,214,75,0.021423995262011886,114,205,48,56,46,1,58,59,75,37
7,286,29,0.1303136763162911,114,234,49,43,36,1,56,67,72,29
3,349,4,0.07797200093045831,114,238,43,51,36,4,58,58,63,27
2,418,32,0.09724162786733359,114,270,46,45,32,1,57,69,67,28
1,494,54,0.006687758024781942,114,324,42,54,43,1,54,70,76,28
0,564,44,0.25175898475572467,114,368,44,52,37,9,51,65,70,27
6,636,72,0.15284237719606608,114,440,56,54,24,1,52,67,72,25
6,712,75,0.002533910796046257,114,515,54,45,38,1,50,76,75,29
5,792,63,0.2543159369379282,114,578,57,55,47,1,49,63,80,18
4,858,51,0.005895390873774886,114,629,59,60,33,7,51,66,60,19
6,927,69,0.19870046665892005,114,698,48,59,41,20,46,60,69,22
6,1004,77,0.4335419643903151,114,775,55,56,40,10,43,63,77,13
7,1082,15,0.07864596100989729,114,790,60,50,40,22,47,69,78,15
6,1150,68,0.0515390676446259,114,858,58,60,33,13,42,64,68,19
6,1232,82,0.09929935028776526,114,940,61,58,48,14,37,72,82,4
5,1304,72,0.19476295227650553,114,1012,53,57,31,29,40,72,71,18
6,1379,75,0.06613257620483637,114,1087,60,59,42,24,38,63,75,9
5,1455,70,0.15556701936293393,114,1157,64,63,37,28,36,70,76,8
6,1534,77,0.09796167071908712,114,1234,52,65,45,21,44,79,77,19
5,1608,65,0.122550014173612,114,1299,51,69,45,31,39,65,74,22
6,1685,77,0.1288377484306693,114,1376,41,67,40,32,38,70,77,18
6,1760,75,0.09356332896277308,114,1451,41,61,38,41,46,62,75,14
6,1835,71,0.12715508823748678,114,1522,44,71,36,29,47,75,71,20
6,1906,71,0.09954448486678302,114,1593,36,60,33,33,35,68,71,20
5,1977,67,0.0296548850601539,114,1660,40,71,42,35,45,67,69,23
4,2049,49,0.14547361864242703,114,1709,41,64,34,27,49,61,72,30
7,2121,24,0.2205731285503134,114,1733,45,69,42,17,41,61,72,24
6,2196,75,0.034333563526161015,114,1808,41,63,38,27,45,56,75,24
3,2275,23,0.22309871891047806,114,1831,50,79,43,23,47,60,71,23
2,2341,47,0.6650687049841508,114,1878,49,61,47,33,40,57,66,28
1,2405,64,0.17775521997828037,114,1942,49,64,44,27,43,54,61,17
0,2474,49,0.17782690422609448,114,1991,49,69,41,27,44,49,59,20
1,2550,64,0.3776359169278294,114,2055,42,64,31,25,48,55,76,37
6,2620,70,0.35235121194273233,114,2125,52,61,40,28,47,47,70,14
5,2683,39,0.01616032188758254,114,2164,34,58,42,17,39,39,63,19
6,2752,65,0.19793370098341256,114,2229,46,69,33,25,46,42,65,20
1,2821,61,0.27071435295511037,114,2290,36,61,38,28,45,51,69,12
1,2891,63,0.21269233943894506,114,2353,42,63,42,24,43,51,70,20
6,2963,72,0.031462352722883224,114,2425,42,50,39,16,34,44,72,11
1,3037,57,0.1457245135679841,114,2482,37,57,41,24,41,49,74,18
4,3099,34,0.20580232935026288,114,2516,42,62,31,17,34,42,62,24
6,3164,65,0.013812662102282047,114,2581,39,58,36,22,35,48,65,36
6,3231,67,0.01125763007439673,114,2648,40,65,34,28,41,50,67,21
6,3302,64,0.0544378001941368,114,2712,49,71,34,32,36,54,64,31
6,3369,67,0.08548732823692262,114,2779,49,67,32,37,35,52,67,19
1,3444,75,0.14218062267173082,114,2854,56,75,30,21,35,56,68,20
6,3516,72,0.029096131795085967,114,2926,52,67,34,27,29,53,72,33
1,3588,72,0.07674248772673309,114,2998,52,72,29,17,37,48,65,22
6,3658,62,0.18023792782332748,114,3060,54,70,26,25,35,52,62,20
1,3729,71,0.23028506652917713,114,3131,49,71,32,29,40,56,65,21
1,3800,62,0.23199716839008033,114,3193,50,62,25,24,46,49,71,32
1,3876,66,0.07812561001628637,114,3259,51,66,26,32,48,52,76,25
1,3951,55,0.23787527834065259,114,3314,48,55,32,19,43,49,75,32
1,4020,56,0.2517090616747737,114,3370,58,56,27,26,42,49,69,35
1,4088,55,0.4368887236341834,114,3425,61,55,36,25,38,54,68,42
6,4150,61,0.17742304026614875,114,3486,62,52,26,15,36,57,61,39
6,4215,57,0.14945401553995907,114,3543,65,47,40,19,26,47,57,35
6,4279,64,0.21312052488792688,114,3607,64,61,36,20,29,53,64,27
6,4350,71,0.2015793580794707,114,3678,70,63,37,14,29,56,71,37
6,4423,68,0.2981579063925892,114,3746,73,58,30,26,32,58,68,28
6,4492,69,0.3807279409375042,114,3815,63,62,35,25,24,56,69,29
6,4558,64,0.3343597410712391,114,3879,62,66,32,27,32,53,64,30
6,4625,67,0.18742555554490536,114,3946,66,59,31,21,27,55,67,21
6,4690,60,0.038320360821671784,114,4006,55,65,41,22,37,50,60,9
6,4757,59,0.25007696461398154,114,4065,67,61,34,31,31,44,59,20
6,4821,62,0.21898071374744177,114,4127,62,64,40,31,35,57,62,16
1,4883,55,0.1973583068465814,114,4182,62,55,39,30,26,53,60,19
6,4948,53,0.14977403450757265,114,4235,65,57,45,34,26,47,53,15
0,5010,62,0.08952404849696904,114,4297,62,59,41,37,16,47,53,13
1,5069,51,0.12730997742619365,114,4348,59,51,31,31,23,54,52,27
2,5130,36,0.20302136382088065,114,4384,60,58,36,48,24,49,61,10
3,5185,40,0.3289450188167393,114,4424,44,55,44,40,24,42,53,13
4,5246,24,0.15271372953429818,114,4448,61,54,37,42,24,43,57,12
5,5301,40,0.11165848595555872,114,4488,55,49,37,50,30,40,54,19
6,5355,50,0.045130366226658225,114,4538,54,50,39,54,21,35,50,7
7,5410,25,0.02120638231281191,114,4563,51,49,36,55,23,34,50,25
0,5458,41,0.10776065394748002,114,4604,41,48,40,48,23,37,47,23
6,5524,52,0.11777597002219409,114,4656,53,50,38,66,23,19,52,22
1,5576,46,0.3081463408889249,114,4702,49,46,36,44,26,27,52,15
6,5631,47,0.08638786186929792,114,4749,42,48,42,55,21,36,47,20
2,5682,37,0.08154789370018989,114,4786,46,43,37,51,26,33,44,19
6,5737,55,0.11668342491611838,114,4841,55,39,37,55,19,24,55,20
7,5787,11,0.40921667660586536,114,4852,50,47,35,50,16,17,44,11
3,5845,53,1.3451520634116605,114,4905,58,48,43,53,28,28,41,10
6,5912,39,0.11701432464178652,114,4944,57,67,32,48,22,24,39,19
3,5971,55,0.0740453670732677,114,4999,47,59,35,55,9,20,39,24
5,6030,28,0.1340534188784659,114,5027,47,59,34,59,21,28,41,20
