choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,75,75,4.005140785942785,114,75,75,42,38,11
1,150,30,0.11731450248043984,114,105,75,30,31,24
2,232,36,0.05520328565035015,114,141,82,32,36,11
3,308,18,0.14016450254712254,114,159,76,37,41,18
0,377,69,0.09133151615969837,114,228,69,34,46,28
0,439,62,0.03915177029557526,114,290,62,30,43,31
0,514,75,0.03830691997427493,114,365,75,34,37,31
0,583,69,0.20675854629371315,114,434,69,27,43,22
0,649,66,0.335771665093489,114,500,66,27,55,28
0,719,70,0.00496989581733942,114,570,70,28,52,19
0,786,67,0.11120597901754081,114,637,67,30,53,19
0,855,69,0.12328349775634706,114,706,69,33,51,16
0,920,65,0.18774301453959197,114,771,65,27,59,12
0,985,65,0.09227365208789706,114,836,65,17,61,6
0,1053,59,0.09403759706765413,114,895,59,28,68,17
0,1119,66,0.005266873515211046,114,961,66,30,53,11
0,1179,55,0.15883185365237296,114,1016,55,26,60,5
1,1234,27,0.6061467978870496,114,1043,55,27,49,1
2,1305,56,0.2331127548823133,114,1099,71,17,56,7
3,1381,8,0.17272708076052368,114,1107,76,23,56,8
0,1453,72,0.03622551611624658,114,1179,72,13,49,9
2,1523,53,0.0425503725418821,114,1232,70,26,53,10
0,1602,79,0.08605376188643277,114,1311,79,31,54,6
0,1669,67,0.14258960692677647,114,1378,67,41,47,9
0,1740,71,0.16595611767843366,114,1449,71,32,54,12
0,1806,66,0.09036825865041465,114,1515,66,26,46,18
0,1876,70,0.2418447945965454,114,1585,70,24,47,13
0,1938,62,0.15577119158115238,114,1647,62,24,50,12
0,2003,65,0.19514441501814872,114,1712,65,32,48,19
0,2066,63,0.21274866280145943,114,1775,63,33,38,22
0,2128,62,0.020616907044313848,114,1837,62,30,38,21
0,2190,62,0.22999896947294474,114,1899,62,35,37,22
0,2252,62,0.06606857234146446,114,1961,62,22,32,13
0,2319,67,0.15757033857516944,114,2028,67,22,32,16
2,2385,31,0.009800903382711112,114,2059,66,22,31,12
2,2450,40,0.7149340729229152,114,2099,65,23,40,11
0,2516,66,0.5032363525824621,114,2165,66,26,23,14
0,2588,72,0.08657731302082539,114,2237,72,26,32,11
0,2663,75,0.5593273711856455,114,2312,75,20,32,18
0,2741,78,0.5337917713914067,114,2390,78,27,27,15
0,2814,73,0.09025049163028598,114,2463,73,28,30,21
0,2896,82,0.022483258158899844,114,2545,82,19,35,30
0,2974,78,0.14152586366981268,114,2623,78,35,30,29
0,3046,72,0.1044362960383296,114,2695,72,28,27,24
0,3125,79,0.12884798902086914,114,2774,79,31,30,32
0,3206,81,0.13636523648165166,114,2855,81,23,33,20
0,3283,77,0.057043395237997174,114,2932,77,27,26,21
0,3364,81,0.16889517265371978,114,3013,81,18,29,25
0,3433,69,0.17703645722940564,114,3082,69,12,30,26
0,3504,71,0.12078670924529433,114,3153,71,17,23,37
0,3571,67,0.21131369739305228,114,3220,67,21,30,29
0,3632,61,0.007162666413933039,114,3281,61,14,22,30
0,3706,74,0.1862440452678129,114,3355,74,13,20,27
0,3770,64,0.02191554440651089,114,3419,64,11,19,34
0,3830,60,0.04008622595574707,114,3479,60,20,21,18
0,3896,66,0.2263443520059809,114,3545,66,15,23,23
3,3958,25,0.37750214897096157,114,3570,62,15,33,25
0,4014,56,0.06794068380258977,114,3626,56,18,31,21
1,4071,31,0.07617285382002592,114,3657,57,31,35,24
0,4137,66,0.03947434946894646,114,3723,66,28,33,29
2,4201,39,0.05861020844895393,114,3762,64,33,39,22
0,4257,56,0.012490983470343053,114,3818,56,29,40,23
0,4307,50,0.019601806765422225,114,3868,50,33,50,28
0,4361,54,0.2625436265952885,114,3922,54,37,32,25
0,4417,56,0.17831781355198473,114,3978,56,37,36,24
1,4471,37,0.09415728424210101,114,4015,54,37,28,31
2,4512,28,0.04359299468342215,114,4043,41,38,28,33
3,4567,34,0.3378575493115932,114,4077,55,45,28,34
0,4621,54,0.040171350934542716,114,4131,54,52,37,32
0,4670,49,0.031054648337885737,114,4180,49,47,32,33
0,4724,54,0.05363903264515102,114,4234,54,46,37,35
0,4785,61,0.19831068348139524,114,4295,61,46,44,29
0,4845,60,0.20747154869604856,114,4355,60,48,41,35
0,4905,60,0.46849828492850065,114,4415,60,53,36,29
0,4963,58,0.06268277089111507,114,4473,58,54,26,30
0,5023,60,0.13627435103990138,114,4533,60,46,34,20
0,5084,61,0.13450080552138388,114,4594,61,49,33,23
0,5149,65,0.04125045519322157,114,4659,65,49,30,18
0,5211,62,0.009021976962685585,114,4721,62,45,23,16
0,5272,61,0.06107883539516479,114,4782,61,39,32,16
0,5322,50,0.0034741268027573824,114,4832,50,36,30,9
0,5377,55,0.02246021688915789,114,4887,55,39,41,18
0,5422,45,0.3392233905615285,114,4932,45,41,37,18
0,5484,62,0.17917418444994837,114,4994,62,46,38,24
0,5536,52,0.04190329404082149,114,5046,52,49,38,7
0,5582,46,0.15927604015450925,114,5092,46,34,35,18
0,5629,43,0.1991676944307983,114,5135,43,47,32,12
0,5677,41,0.10146139899734408,114,5176,41,48,26,14
0,5724,40,0.19590542023070157,114,5216,40,47,41,12
0,5766,41,0.2505173108074814,114,5257,41,42,35,24
0,5807,41,0.06431486795190722,114,5298,41,38,34,27
0,5859,52,0.19318653852678835,114,5350,52,36,36,21
0,5901,41,0.12105040496680886,114,5391,41,42,37,23
1,5946,37,0.08169254241511226,114,5428,45,37,41,16
3,5986,13,0.5387757478747517,114,5441,40,32,40,13
0,6028,40,0.05608525814022869,114,5481,40,42,38,18
1,6070,42,0.3805455300025642,114,5523,40,42,30,22
2,6107,36,0.23231718759052455,114,5559,37,36,36,21
3,6151,27,0.06155438371933997,114,5586,32,42,44,27
0,6197,23,0.007435962557792664,114,5609,23,46,39,25
1,6245,39,0.13941309787333012,114,5648,38,39,48,25
1,6297,52,0.05545098043512553,114,5700,32,52,52,29
1,6344,45,0.12521897302940488,114,5745,37,45,47,15
1,6388,44,0.151687748497352,114,5789,33,44,44,26
1,6440,45,0.20520837407093495,114,5834,31,45,52,24
2,6496,56,0.09881676163058728,114,5890,38,45,56,24
2,6555,59,0.04441352339927107,114,5949,28,46,59,28
