choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7
7,86,86,0.7080077310092747,111,86,58,61,82,55,52,44,63,86
7,173,87,0.3954764511436224,111,173,65,64,80,58,50,38,62,87
7,262,89,0.3404488987289369,111,262,54,68,81,62,54,43,55,89
7,356,94,0.29847102984786034,111,356,58,76,83,60,49,46,61,94
7,444,88,0.1080838916823268,111,444,48,68,76,51,52,46,67,88
7,530,86,0.14751902408897877,111,530,60,71,76,57,53,38,63,86
7,617,87,0.1825534882955253,111,617,58,69,78,64,57,34,64,87
7,701,84,0.02464335784316063,111,701,48,71,81,52,56,38,74,84
7,786,85,0.22445775661617517,111,786,51,62,84,55,63,42,70,85
7,871,80,0.2377141611650586,111,866,54,67,85,50,57,50,69,80
7,966,74,0.2755236830562353,111,940,56,61,95,50,59,39,69,74
7,1047,77,0.4640848897397518,111,1017,58,51,81,51,55,36,74,77
7,1137,90,0.32879250403493643,111,1107,54,68,82,59,62,32,72,90
7,1224,80,0.9275195361115038,111,1187,65,65,87,48,62,38,58,80
7,1311,87,0.298412149772048,111,1274,57,56,75,58,62,32,55,87
7,1392,76,0.5006681643426418,111,1350,66,63,81,59,58,34,61,76
7,1473,77,0.305073952767998,111,1427,62,59,81,55,66,30,60,77
7,1567,77,0.7772228941321373,111,1504,65,63,94,54,65,25,53,77
7,1654,77,0.43526230566203594,111,1581,68,63,87,54,62,29,61,77
7,1741,84,0.30294145876541734,111,1665,58,64,87,56,62,34,57,84
7,1822,75,0.16531177796423435,111,1740,64,57,81,43,61,31,58,75
7,1905,83,0.12554000364616513,111,1823,72,66,79,42,68,30,53,83
7,1991,74,0.09747710358351469,111,1897,72,64,86,42,73,23,56,74
7,2075,80,0.037694321013987064,111,1977,66,65,84,42,70,13,54,80
7,2160,85,0.8710641348734498,111,2062,61,58,75,55,71,19,55,85
7,2236,71,0.13051667530089617,111,2133,62,59,76,46,66,23,52,71
7,2309,68,0.11325960466638207,111,2201,64,66,73,45,72,14,43,68
6,2388,50,0.08481270261108875,111,2251,57,59,72,42,79,27,50,79
5,2474,15,0.08996089594438672,111,2266,54,55,84,40,71,15,53,86
7,2550,76,0.12679313123226166,111,2342,56,58,74,47,71,17,45,76
4,2636,74,0.1848402228206396,111,2416,58,62,86,45,74,26,51,73
7,2717,70,0.11007750453427434,111,2486,60,57,81,49,59,26,54,70
3,2798,49,0.1605296670459211,111,2535,57,48,81,49,67,27,42,67
7,2874,74,0.07702449290081859,111,2609,66,51,76,52,63,30,47,74
7,2958,84,0.35931493947282434,111,2693,70,50,81,46,68,32,46,84
7,3033,75,0.09139578510075808,111,2768,69,48,73,37,70,36,38,75
7,3110,77,0.003047699574381113,111,2845,69,56,68,38,71,33,46,77
7,3190,76,0.0951583688147366,111,2921,80,51,73,34,70,39,44,76
0,3267,77,0.012298958841711283,111,2998,77,49,74,38,68,40,41,70
0,3346,64,0.10207425337284803,111,3062,64,50,77,34,79,34,52,65
7,3426,73,0.3677719538100064,111,3135,62,42,80,30,63,39,47,73
7,3502,64,0.0929772350937128,111,3199,71,49,76,47,65,40,47,64
7,3583,68,0.04526748973876238,111,3267,65,41,81,39,71,36,55,68
0,3658,67,0.12355471076443791,111,3334,67,44,75,38,63,44,55,75
7,3729,70,0.08350453479215503,111,3404,64,55,71,36,69,45,57,70
1,3814,48,0.05635172035545111,111,3452,59,48,85,36,72,45,56,73
2,3888,74,0.04759518476203084,111,3526,51,44,74,40,67,49,54,70
2,3970,79,0.0853983061388135,111,3605,61,48,79,32,82,47,60,75
2,4050,76,0.17067629238590598,111,3681,52,50,76,40,80,47,56,67
2,4134,84,0.06776171363890171,111,3765,53,46,84,40,80,52,61,74
7,4217,66,0.030741957016289234,111,3831,50,48,83,45,77,53,51,66
2,4304,87,0.352152653504163,111,3918,60,43,87,48,83,52,55,73
2,4395,91,0.01667914679273963,111,4009,51,43,91,45,84,42,66,62
2,4488,93,0.33613399136811495,111,4102,49,40,93,52,87,41,60,73
2,4576,87,0.25980710284784436,111,4189,51,41,87,46,88,42,47,56
2,4658,82,0.0780043387785554,111,4271,46,50,82,54,82,29,50,56
2,4756,98,0.3496028771623969,111,4369,48,37,98,45,90,44,50,59
2,4855,92,0.1491887946613133,111,4461,48,36,92,51,99,41,56,63
2,4955,100,0.05886437650769949,111,4561,49,42,100,49,87,43,50,56
2,5055,100,0.20007680030539632,111,4661,42,47,100,43,89,40,41,57
2,5155,100,0.052971858996897936,111,4761,51,45,100,47,84,41,34,49
2,5249,94,0.4863640726543963,111,4855,47,44,94,44,88,32,42,48
2,5349,100,0.04901087377220392,111,4955,49,43,100,47,95,30,42,49
2,5441,92,0.45381730422377586,111,5047,47,46,92,44,87,28,44,48
2,5538,97,0.9319342840462923,111,5144,51,47,97,46,94,20,45,44
2,5636,98,0.2275572963990271,111,5242,50,38,98,53,90,23,45,44
2,5736,100,0.13352149445563555,111,5342,46,47,100,52,88,30,45,44
2,5833,97,0.1471740622073412,111,5439,55,38,97,53,92,36,51,37
2,5925,92,0.0989196733571589,111,5531,47,38,92,41,73,27,42,41
2,6019,94,0.06843499792739749,111,5625,53,46,94,42,76,38,41,40
2,6119,100,0.06275688158348203,111,5725,41,52,100,44,80,31,39,36
2,6218,99,0.13052179524675012,111,5824,41,39,99,43,90,29,45,44
2,6309,91,0.7016396904364228,111,5915,47,45,91,42,85,35,51,45
2,6405,96,0.21409993013367057,111,6011,37,45,96,43,82,47,45,52
2,6496,91,0.14898847369477153,111,6102,44,42,91,44,78,37,33,54
2,6585,78,0.14751326432451606,111,6180,40,52,78,40,89,42,47,48
2,6674,84,0.13705751718953252,111,6264,49,36,84,43,89,35,34,63
2,6758,78,0.1431785160675645,111,6342,45,36,78,33,84,37,36,57
2,6837,77,0.11203655740246177,111,6419,42,46,77,28,79,39,32,65
3,6914,39,0.16085670934990048,111,6458,50,50,77,39,74,43,37,53
2,6991,77,0.14595933398231864,111,6535,61,45,77,40,66,41,45,59
1,7073,49,0.12623312789946795,111,6584,46,49,82,44,75,37,36,57
2,7156,83,0.12566864397376776,111,6667,50,57,83,32,73,42,46,63
0,7227,47,0.09842238994315267,111,6714,47,52,71,41,69,39,43,61
2,7309,82,0.05293281888589263,111,6796,50,44,82,34,71,48,57,56
2,7388,79,0.2136346474289894,111,6875,44,46,79,37,66,31,49,60
4,7465,66,0.22160077840089798,111,6941,41,48,77,36,66,37,55,68
2,7553,88,0.09564413223415613,111,7029,48,50,88,32,67,36,55,71
2,7633,80,0.22736273519694805,111,7109,43,46,80,23,79,40,55,63
2,7710,77,0.16967724589630961,111,7186,36,45,77,27,65,42,50,63
2,7783,73,0.10970502207055688,111,7259,35,45,73,16,71,42,46,69
2,7853,70,0.23238932760432363,111,7329,32,43,70,27,70,38,49,62
2,7920,67,0.0856370278634131,111,7396,22,47,67,32,64,28,47,65
5,7997,31,0.2228916664607823,111,7427,37,44,77,30,63,31,50,55
2,8072,75,0.06035238644108176,111,7502,32,45,75,31,64,33,42,67
2,8150,78,0.24729758268222213,111,7580,40,45,78,37,75,36,48,66
6,8229,39,0.18688311614096165,111,7619,29,55,79,38,71,37,39,60
2,8300,71,0.15798821114003658,111,7690,37,46,71,31,66,36,36,55
2,8369,69,0.14382684044539928,111,7759,35,36,69,34,67,34,40,54
7,8440,57,0.17802033945918083,111,7816,41,49,70,31,71,31,40,57
4,8514,70,0.15660388208925724,111,7886,43,43,74,34,70,36,36,62
4,8579,59,0.18052339553833008,111,7945,39,28,65,36,59,36,39,48
2,8643,63,0.0743454359471798,111,8008,43,45,63,41,64,35,45,50
2,8707,64,0.16597482189536095,111,8072,44,55,64,29,64,41,37,44
1,8774,45,0.1318606836721301,111,8117,52,45,67,30,67,35,50,50
2,8842,68,0.12815762031823397,111,8185,53,36,68,41,62,48,40,45
