choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7
7,70,57,0.6305390754714608,111,57,58,50,42,49,70,12,64,57
6,141,68,0.13006099266931415,111,125,60,37,49,41,71,19,68,52
6,221,80,0.268316597212106,111,205,61,48,45,50,72,20,80,62
5,292,19,0.2154381787404418,111,224,55,38,48,49,62,19,71,51
6,362,70,0.09258683258667588,111,294,51,36,43,46,68,23,70,55
6,435,73,0.20254337647929788,111,367,47,34,47,44,60,22,73,54
4,502,67,0.20334850158542395,111,434,44,28,50,44,67,14,63,58
6,577,75,0.12606224697083235,111,509,48,25,55,42,57,22,75,51
6,638,61,0.20947590051218867,111,570,41,28,48,43,58,18,61,57
0,706,43,0.15830309316515923,111,613,43,37,49,35,66,24,68,56
1,775,35,0.07897458504885435,111,648,40,35,54,55,64,23,69,59
2,847,41,0.24652189761400223,111,689,41,37,41,37,72,19,65,63
3,917,43,0.11195527669042349,111,732,45,31,40,43,61,16,70,52
6,984,67,0.11051014764234424,111,799,43,39,48,47,63,22,67,53
6,1042,58,0.11838411772623658,111,857,43,34,46,50,55,18,58,55
7,1104,52,0.15107360668480396,111,909,32,38,42,50,55,25,62,52
6,1171,67,0.08476022211834788,111,976,44,39,59,46,57,22,67,52
6,1237,66,0.13165140291675925,111,1042,38,36,62,47,52,43,66,49
5,1300,29,0.17447023652493954,111,1071,32,33,59,55,58,29,63,58
6,1369,69,0.0884792860597372,111,1140,44,25,51,50,53,34,69,42
6,1427,58,0.19481212692335248,111,1198,42,30,47,43,55,40,58,44
4,1484,52,0.19068986037746072,111,1250,46,35,41,48,52,32,57,37
3,1542,49,0.11033926624804735,111,1299,40,24,45,49,52,41,58,39
6,1604,58,0.08036723406985402,111,1357,38,29,55,41,62,48,58,38
6,1665,61,0.12562832375988364,111,1418,43,37,58,44,54,48,61,49
2,1725,54,0.21122247213497758,111,1472,45,32,54,56,60,44,59,39
2,1790,55,0.21674698730930686,111,1527,38,32,55,48,60,41,65,46
6,1855,64,0.1438556406646967,111,1591,45,41,53,55,65,40,64,49
1,1924,25,0.0848959032446146,111,1616,37,25,55,57,60,30,69,46
0,1992,39,0.09189754817634821,111,1655,39,32,63,68,56,36,67,50
6,2055,60,0.08774072164669633,111,1715,41,23,52,55,63,40,60,46
6,2121,66,0.09562429180368781,111,1781,38,20,59,59,57,32,66,43
7,2179,48,0.13967641396448016,111,1829,32,32,50,56,58,46,51,48
5,2245,42,0.565158816985786,111,1871,38,26,47,66,64,42,57,52
4,2310,64,0.07929266756400466,111,1935,38,24,46,65,64,41,56,47
6,2372,57,0.14123994437977672,111,1992,35,26,56,61,62,39,57,48
3,2435,63,0.2319310843013227,111,2055,38,11,56,63,63,42,53,51
3,2493,58,0.1462882962077856,111,2113,34,18,51,58,53,43,56,49
6,2550,55,0.0685245986096561,111,2168,36,22,57,52,50,46,55,46
3,2611,55,0.11492041544988751,111,2223,42,19,61,55,60,41,57,45
2,2672,52,0.13330709282308817,111,2275,34,23,52,61,52,40,46,37
1,2739,18,0.12542544305324554,111,2293,32,18,67,54,63,34,51,48
2,2798,56,0.08085043728351593,111,2349,30,15,56,59,53,37,51,49
