choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
15,74,40,0.8226439850404859,111,40,47,33,29,58,57,66,66,59,57,23,52,27,41,43,35,40,42,53,74,21,54,69,43,47,40,45
14,145,40,0.2517731315456331,111,80,44,41,36,53,63,58,64,48,47,3,51,24,53,48,40,42,36,54,71,16,66,65,42,51,37,43
8,217,49,0.1908204215578735,111,129,42,34,40,57,66,59,72,46,49,20,53,33,42,46,44,47,41,64,66,23,55,67,46,59,35,41
20,288,52,0.31728779105469584,111,181,37,43,42,56,67,60,71,51,56,16,64,37,52,42,42,47,40,56,70,29,52,62,41,59,33,44
24,363,31,0.2669949885457754,111,212,39,43,45,42,69,60,75,55,50,20,62,33,54,40,36,47,48,59,67,32,52,58,41,54,31,55
19,436,23,0.4013049681670964,111,235,41,36,37,40,62,65,73,53,44,20,51,35,41,43,39,45,33,62,71,23,51,64,43,59,40,50
8,516,47,0.1816536425612867,111,282,41,49,41,41,66,63,80,54,47,16,53,33,44,44,42,51,33,51,72,39,56,59,42,50,45,49
17,590,61,0.13834776543080807,111,343,52,44,41,48,66,72,74,55,50,10,51,37,45,46,34,47,41,61,69,23,55,55,47,54,41,41
4,664,74,0.3168762680143118,111,417,49,47,43,40,74,65,72,49,46,12,50,34,61,46,27,53,36,61,69,30,36,59,48,50,36,52
22,744,40,0.6935301986522973,111,457,50,43,42,46,68,59,73,54,57,13,41,35,52,30,30,65,38,56,80,32,50,65,40,57,47,47
17,816,52,0.5257755252532661,111,509,54,48,46,54,65,59,70,51,52,10,50,37,59,36,34,58,40,52,72,31,38,55,49,51,43,42
4,892,59,0.09008377650752664,111,568,63,53,45,52,59,69,74,52,52,1,49,42,57,34,37,59,32,51,76,22,54,59,48,52,38,44
16,968,46,0.27098029432818294,111,614,54,39,46,56,56,56,68,44,62,6,45,33,62,34,33,52,46,59,76,23,49,49,55,48,39,52
16,1049,33,0.33758872048929334,111,647,51,47,45,69,59,47,67,46,53,4,54,41,55,28,25,54,33,55,81,22,47,59,54,51,29,56
0,1125,55,0.34124314365908504,111,702,55,45,46,64,55,47,72,41,56,16,45,40,67,32,29,41,36,67,76,24,41,57,43,53,41,49
18,1213,88,0.22508368035778403,111,790,48,43,47,62,61,50,74,54,58,16,43,44,60,25,34,45,51,58,88,20,47,65,37,42,36,53
18,1288,75,0.399363836273551,111,865,50,39,46,67,59,44,74,60,58,13,52,43,62,18,28,45,44,44,75,42,54,65,35,43,32,54
18,1365,77,0.2314043608494103,111,942,58,34,44,66,61,55,63,54,65,8,47,30,59,26,32,48,37,51,77,32,47,59,37,52,35,51
18,1440,75,0.2127488818950951,111,1017,52,45,55,54,61,46,67,53,62,19,53,39,54,26,28,51,42,53,75,33,53,64,52,47,34,52
18,1519,72,0.27701361291110516,111,1089,51,33,50,52,63,54,79,54,59,16,54,39,47,23,33,56,36,51,72,39,51,57,46,54,39,45
18,1599,80,0.242668432649225,111,1169,54,24,66,56,60,61,65,50,45,25,55,42,48,24,32,64,45,46,80,34,52,60,40,50,35,50
18,1682,83,0.3103776662610471,111,1252,48,14,55,53,65,55,65,49,47,17,50,44,55,26,32,51,49,50,83,40,57,57,43,47,29,49
18,1760,78,0.15280353790149093,111,1330,43,25,51,59,65,63,72,51,54,24,44,46,59,22,33,53,44,31,78,33,60,63,44,41,34,45
18,1837,77,0.20731972670182586,111,1407,52,18,56,56,60,65,70,49,59,20,43,34,52,27,31,55,37,39,77,39,58,70,44,34,30,38
18,1909,68,0.24019417725503445,111,1475,61,21,60,54,65,71,66,52,60,26,53,41,61,17,30,52,42,31,68,37,60,72,39,32,31,38
18,1987,73,0.09922047518193722,111,1548,50,19,59,62,43,61,78,49,67,20,38,40,76,23,28,53,40,38,73,35,58,63,40,34,32,48
18,2062,66,0.05403362587094307,111,1614,55,16,55,75,64,57,72,53,60,24,44,34,72,33,36,60,50,39,66,32,53,66,35,33,38,48
17,2139,46,0.3784075416624546,111,1660,45,10,60,69,61,58,65,51,65,29,43,52,60,18,39,61,42,46,77,28,54,70,32,27,33,42
19,2212,25,0.22736401483416557,111,1685,52,24,57,65,62,57,67,42,64,31,43,46,61,20,43,46,51,50,68,25,46,73,44,32,33,45
18,2281,66,0.1766993710771203,111,1751,46,17,64,63,61,56,64,43,69,37,38,47,63,14,42,55,41,53,66,32,47,68,35,37,30,37
18,2352,71,0.1282094605267048,111,1822,58,18,56,71,64,53,66,48,62,37,41,42,62,12,39,52,50,36,71,22,49,70,40,42,34,40
18,2440,63,0.20856453478336334,111,1885,50,15,62,63,58,54,66,50,72,27,51,42,58,18,44,57,49,45,63,23,51,88,38,28,42,31
3,2515,61,0.24441564409062266,111,1946,60,13,58,61,59,50,60,50,64,32,48,41,62,21,42,59,46,46,54,20,51,75,31,33,38,38
5,2591,46,0.16547113889828324,111,1992,54,19,60,64,61,46,64,47,56,35,40,43,54,10,39,57,46,54,54,23,49,76,25,36,31,39
6,2662,69,0.09622141579166055,111,2061,53,10,58,61,56,41,69,53,57,31,49,40,57,17,29,51,47,52,65,21,50,71,39,41,25,36
