choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,66,55,0.5868319156579673,111,55,55,44,45,66
1,136,51,0.11546249873936176,111,106,59,51,48,70
2,201,50,0.1698788469657302,111,156,51,46,50,65
3,265,64,0.07258222438395023,111,220,52,43,48,64
3,338,73,0.11236039875075221,111,293,57,53,42,73
3,418,80,0.11564170010387897,111,373,48,63,54,80
3,491,73,0.10112448735162616,111,446,54,58,49,73
0,557,50,0.04107674304395914,111,496,50,61,50,66
3,623,66,0.01734411111101508,111,562,45,62,47,66
3,694,71,0.042786833830177784,111,633,53,62,43,71
3,768,74,0.05078624468296766,111,707,53,57,50,74
3,844,76,0.05982630280777812,111,783,53,63,40,76
3,935,91,0.07114221528172493,111,874,52,52,48,91
3,1016,81,0.05393378483131528,111,955,44,56,45,81
3,1098,82,0.09366203937679529,111,1037,46,61,48,82
3,1178,80,0.1600938243791461,111,1117,52,68,51,80
3,1260,82,0.10868613561615348,111,1199,52,56,46,82
3,1347,87,0.32850770233199,111,1286,48,50,46,87
3,1426,79,0.04145306535065174,111,1365,39,53,50,79
3,1513,87,0.020466051064431667,111,1452,54,51,58,87
3,1605,92,0.39825726859271526,111,1544,46,53,43,92
3,1679,74,0.08753080014139414,111,1618,46,64,48,74
3,1759,80,0.09435004368424416,111,1698,40,59,41,80
3,1844,85,0.03991129528731108,111,1783,47,51,49,85
3,1934,90,0.38192244432866573,111,1873,42,50,56,90
3,2022,88,0.12735953507944942,111,1961,31,48,51,88
3,2108,86,0.0921695502474904,111,2047,36,47,41,86
3,2191,83,0.03284373041242361,111,2130,47,53,50,83
3,2279,88,0.010233025532215834,111,2218,44,62,52,88
3,2359,80,0.012290638405829668,111,2298,52,55,59,80
3,2444,85,0.030078912619501352,111,2383,42,48,53,85
3,2529,85,0.08610935090109706,111,2468,43,48,59,85
3,2611,82,0.02850770251825452,111,2550,35,47,46,82
3,2692,81,0.024364956188946962,111,2631,38,51,51,81
3,2768,76,0.44887775275856256,111,2707,38,43,50,76
3,2849,81,0.09000505600124598,111,2788,39,51,50,81
3,2930,81,0.3318158835172653,111,2869,40,55,62,81
2,3014,65,0.18035763455554843,111,2934,42,44,65,84
3,3087,73,0.047342382837086916,111,3007,40,61,52,73
3,3160,73,0.17314414819702506,111,3080,43,60,54,73
1,3241,64,0.05838693352416158,111,3144,45,64,58,81
3,3311,70,0.06819563684985042,111,3214,44,65,54,70
3,3382,71,0.04166810633614659,111,3285,42,55,67,71
3,3445,63,0.1602947860956192,111,3348,39,61,57,63
1,3510,57,0.10400642547756433,111,3405,40,57,65,62
3,3583,73,0.17857138300314546,111,3478,40,58,54,73
3,3650,67,0.2208308530971408,111,3545,41,67,55,67
3,3716,66,0.12314254837110639,111,3611,39,61,53,66
3,3794,78,0.09455868508666754,111,3689,40,62,51,78
3,3862,66,0.15655844192951918,111,3755,42,68,52,66
0,3929,42,0.059679101686924696,111,3797,42,62,45,67
3,3997,60,0.40011392068117857,111,3857,44,68,51,60
3,4060,53,0.34077530121430755,111,3910,40,63,61,53
3,4128,55,0.1472956626676023,111,3965,47,68,46,55
2,4184,51,0.3185652387328446,111,4016,52,55,51,56
2,4242,57,0.4087219759821892,111,4073,41,58,57,57
2,4300,57,0.12716369377449155,111,4130,38,56,57,58
3,4357,57,0.08923833118751645,111,4187,43,54,52,57
3,4410,53,0.09832510957494378,111,4240,46,52,50,53
3,4466,56,0.16519593726843596,111,4296,48,52,47,56
3,4517,47,0.1230945480056107,111,4343,47,51,47,47
2,4568,51,0.1760222464799881,111,4394,50,51,51,46
0,4620,42,0.37098989449441433,111,4436,42,52,44,52
1,4683,52,0.18951929314062,111,4488,40,52,53,63
2,4734,42,0.16439337190240622,111,4530,36,46,42,51
1,4792,50,0.09886527294293046,111,4580,40,50,48,58
3,4845,52,0.08241844736039639,111,4632,39,49,53,52
1,4891,39,0.1044237082824111,111,4671,40,39,46,37
3,4943,46,0.12640784913673997,111,4717,37,37,52,46
3,4991,38,0.08034931449219584,111,4755,48,45,46,38
0,5038,43,0.19244475150480866,111,4798,43,45,47,44
1,5088,50,0.16207975754514337,111,4848,43,50,42,50
1,5140,50,0.08349749399349093,111,4898,52,50,49,43
1,5189,49,0.15583267761394382,111,4947,39,49,49,43
2,5237,38,0.1613296722061932,111,4985,38,48,38,47
0,5283,41,0.039672574028372765,111,5026,41,46,42,38
