choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
12,76,58,0.7833835738711059,111,58,39,11,52,51,69,63,42,57,48,72,41,34,58,69,73,39,38,64,62,59,76,69,69,56,16,12
10,159,44,0.3365096738561988,111,102,51,18,55,62,64,58,43,61,41,65,44,33,57,69,83,44,52,59,64,61,73,63,73,49,25,11
11,245,37,0.16462569357827306,111,139,47,19,55,52,68,58,51,63,33,67,34,37,64,70,86,44,50,62,64,54,57,67,72,48,22,15
9,333,63,0.09021049737930298,111,202,44,14,54,57,60,67,41,56,30,63,43,37,63,64,88,38,46,63,73,71,65,68,65,44,24,8
8,414,36,0.4520784132182598,111,238,49,24,52,52,63,65,49,59,36,57,38,36,56,72,81,43,50,61,65,70,68,67,65,54,18,14
14,492,78,0.3817387633025646,111,316,51,21,63,54,67,71,41,67,26,68,34,36,60,70,78,46,53,64,64,68,76,73,59,48,26,13
14,564,72,0.35730468668043613,111,388,43,22,61,50,61,69,46,50,29,61,35,31,64,63,72,44,52,59,62,61,71,66,64,58,26,15
14,643,72,0.27005996834486723,111,460,53,19,59,51,59,60,46,62,37,66,24,26,59,79,72,36,60,66,74,70,70,79,63,55,29,18
15,715,41,0.40601027850061655,111,501,51,18,60,49,60,64,42,56,41,70,30,35,62,63,72,41,48,64,60,65,56,70,60,59,20,16
14,793,78,1.6733566294424236,111,579,47,14,68,57,64,64,39,52,41,70,33,26,62,73,78,31,47,53,75,69,69,74,57,56,22,16
14,876,81,0.1508355252444744,111,660,41,11,65,52,62,67,37,52,35,75,37,25,59,76,81,36,57,59,83,64,73,78,54,60,24,23
14,953,76,0.24442780436947942,111,736,41,18,61,59,58,71,39,54,35,68,37,22,63,71,76,42,50,50,66,66,66,77,45,53,27,24
14,1034,77,0.16346344631165266,111,813,40,14,71,60,54,79,36,54,41,66,32,28,63,70,77,35,62,60,67,73,60,81,48,47,22,22
20,1116,62,0.054390108212828636,111,875,38,20,74,56,61,78,41,51,35,73,40,29,74,68,80,29,62,59,74,67,62,82,45,56,27,19
24,1197,29,0.09091066149994731,111,904,40,17,74,62,59,75,46,41,38,65,40,26,66,71,77,37,67,66,80,60,53,81,48,54,29,25
14,1283,78,0.34797982731834054,111,982,39,17,75,55,58,75,45,46,36,70,33,30,59,81,78,38,68,54,74,65,63,86,54,52,19,26
14,1372,69,0.47462319768965244,111,1051,35,7,81,56,51,72,50,59,38,69,45,27,69,73,69,43,75,56,86,59,54,89,50,48,24,21
19,1463,62,0.09863871103152633,111,1113,35,15,88,57,63,72,45,44,43,68,43,28,62,73,78,46,77,50,77,62,57,91,51,50,19,16
19,1551,52,0.39270267356187105,111,1165,39,23,83,57,64,71,49,42,43,63,43,33,70,68,78,40,66,50,77,52,63,88,46,52,26,20
14,1642,78,0.1172346705570817,111,1243,41,17,74,51,57,77,44,38,43,65,50,31,66,70,78,29,59,53,83,58,59,91,46,53,21,20
17,1733,46,0.03673815494403243,111,1289,43,21,73,52,58,82,45,41,44,76,40,30,61,80,72,37,63,46,83,45,61,91,48,51,22,27
4,1824,50,0.23130516055971384,111,1339,39,21,73,36,50,74,52,44,53,76,50,30,58,76,82,45,65,46,82,49,57,91,59,48,21,18
14,1921,74,0.10151104955002666,111,1413,43,16,66,41,54,76,55,43,45,68,48,36,59,73,74,52,60,59,82,55,60,97,48,50,12,20
14,2005,68,0.15299681946635246,111,1481,38,17,76,37,48,81,54,46,41,69,51,34,58,69,68,47,63,64,80,56,63,84,46,48,24,20
22,2095,53,0.10893509723246098,111,1534,44,15,70,45,51,75,64,43,53,77,47,29,70,77,69,49,66,53,82,50,53,90,53,45,30,25
16,2189,59,0.08586486941203475,111,1593,51,23,67,39,49,72,65,49,50,78,45,32,74,76,61,43,59,55,86,50,62,94,46,44,23,6
16,2283,56,1.0555094750598073,111,1649,39,16,68,48,40,67,62,39,54,80,43,35,58,74,68,47,56,55,84,53,55,94,63,46,36,13
14,2366,56,0.1401852169074118,111,1705,48,19,75,43,40,71,53,42,52,73,42,33,58,80,56,39,53,48,83,50,56,78,51,41,32,13
14,2448,56,0.275490403175354,111,1761,50,23,74,44,40,62,55,41,54,70,45,21,56,78,56,42,50,52,71,52,58,82,56,49,42,11
