choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1,70,50,1.3836139752529562,111,50,58,50,42,49,70,12,64,57,44,36,51,34,60,54,54,70,36,30,59,43,54,57,47,53,18,45
24,145,12,0.5758654456585646,111,62,60,37,49,41,71,19,68,52,48,35,43,27,51,51,58,74,46,30,60,41,75,63,52,54,12,46
7,225,62,0.40810437221080065,111,124,61,48,45,50,72,20,80,62,36,32,46,33,59,48,58,67,47,36,67,53,65,67,49,49,21,43
9,296,33,0.2810187586583197,111,157,55,38,48,49,62,19,71,51,45,33,55,30,50,46,60,69,49,20,66,49,70,69,37,51,14,51
7,373,55,0.025812005158513784,111,212,51,36,43,46,68,23,70,55,40,31,47,28,57,49,58,64,46,28,65,43,74,77,47,46,6,44
6,447,73,0.2175252321176231,111,285,47,34,47,44,60,22,73,54,49,26,41,24,54,47,53,59,44,23,67,46,74,72,61,49,7,51
6,521,63,0.3305960358120501,111,348,44,28,50,44,67,14,63,58,47,43,46,22,46,40,53,64,40,22,65,54,63,74,46,47,19,43
6,600,75,0.3565904423594475,111,423,48,25,55,42,57,22,75,51,45,26,45,17,47,42,56,62,55,17,73,56,76,79,44,48,11,40
6,672,61,0.24645533738657832,111,484,41,28,48,43,58,18,61,57,45,29,36,25,46,48,62,58,48,20,72,46,62,69,38,36,17,35
5,755,24,0.6281384201720357,111,508,43,37,49,35,66,24,68,56,44,32,36,33,39,55,55,62,48,28,83,60,64,59,34,39,10,47
3,845,55,0.6188148399814963,111,563,40,35,54,55,64,23,69,59,36,24,41,24,50,39,51,60,46,18,90,57,73,67,44,50,9,38
18,927,82,1.5471395016647875,111,645,41,37,41,37,72,19,65,63,39,25,47,35,50,44,48,60,41,16,82,53,69,66,47,48,17,30
18,1011,84,0.38740599947050214,111,729,45,31,40,43,61,16,70,52,34,34,32,28,51,49,54,55,42,21,84,61,63,67,43,53,15,32
18,1095,84,0.42210702132433653,111,813,43,39,48,47,63,22,67,53,37,21,35,24,60,41,56,65,47,21,84,54,63,67,45,49,13,25
18,1184,89,0.469699006062001,111,902,43,34,46,50,55,18,58,55,40,31,39,29,57,40,57,55,48,19,89,44,78,68,44,57,11,33
18,1267,83,0.35347042232751846,111,985,32,38,42,50,55,25,62,52,35,22,39,35,57,49,55,52,52,20,83,45,68,65,44,54,6,32
18,1353,86,0.05103776650503278,111,1071,44,39,59,46,57,22,67,52,46,35,39,31,69,43,55,55,50,22,86,39,71,66,47,44,6,33
18,1437,84,0.7195489252917469,111,1155,38,36,62,47,52,43,66,49,35,28,46,31,66,54,51,52,66,20,84,51,70,73,42,50,7,30
18,1519,82,0.39004857651889324,111,1237,32,33,59,55,58,29,63,58,39,24,45,35,63,57,41,59,48,20,82,41,69,75,31,51,1,26
18,1609,90,0.2640893701463938,111,1327,44,25,51,50,53,34,69,42,35,23,46,32,56,48,55,55,55,9,90,49,68,73,28,42,1,31
18,1692,83,0.06781227421015501,111,1410,42,30,47,43,55,40,58,44,47,19,46,40,56,60,56,61,51,22,83,56,66,74,20,45,1,25
18,1776,84,0.6130509632639587,111,1494,46,35,41,48,52,32,57,37,33,19,48,31,59,45,47,53,51,21,84,48,74,67,16,37,1,34
18,1858,82,0.5274248155765235,111,1576,40,24,45,49,52,41,58,39,40,18,56,41,55,58,52,51,53,24,82,43,77,65,31,38,1,44
18,1940,82,0.13219860615208745,111,1658,38,29,55,41,62,48,58,38,30,29,42,47,51,56,69,61,47,18,82,56,74,66,19,39,1,34
18,2030,90,0.16126695228740573,111,1748,43,37,58,44,54,48,61,49,46,37,54,38,53,65,62,58,60,11,90,55,86,70,31,49,1,33
18,2116,86,0.009449660778045654,111,1834,45,32,54,56,60,44,59,39,37,32,48,44,60,60,61,60,59,10,86,46,85,74,35,41,1,38
18,2204,88,0.10191873228177428,111,1922,38,32,55,48,60,41,65,46,39,31,65,40,56,49,52,54,61,15,88,51,76,69,29,47,1,34
18,2288,84,0.09707710100337863,111,2006,45,41,53,55,65,40,64,49,35,36,60,40,54,53,57,64,57,20,84,54,68,70,23,42,1,36
18,2373,85,0.6030451394617558,111,2091,37,25,55,57,60,30,69,46,40,24,58,36,56,51,55,65,53,19,85,57,76,69,29,46,1,37
18,2456,83,0.2874360796995461,111,2174,39,32,63,68,56,36,67,50,34,25,58,39,60,48,53,60,67,19,83,53,74,73,34,44,4,35
18,2540,84,0.19097018195316195,111,2258,41,23,52,55,63,40,60,46,36,20,63,45,68,43,55,56,56,13,84,56,81,67,28,41,10,39
18,2631,81,0.5854047066532075,111,2339,38,20,59,59,57,32,66,43,41,31,62,40,70,53,49,53,53,20,81,64,91,72,34,41,4,47
0,2725,32,0.7837502961046994,111,2371,32,32,50,56,58,46,51,48,40,26,54,32,73,52,56,59,53,10,78,70,94,64,38,32,1,42
22,2825,41,0.850608323700726,111,2412,38,26,47,66,64,42,57,52,41,28,56,37,69,52,62,56,49,17,87,66,100,70,41,31,1,51
18,2917,78,0.017635952681303024,111,2490,38,24,46,65,64,41,56,47,45,26,55,43,62,57,63,58,56,15,78,69,92,61,51,32,1,47
18,3003,71,1.016513385809958,111,2561,35,26,56,61,62,39,57,48,39,35,55,44,67,51,60,48,52,19,71,67,86,75,47,37,1,50
18,3097,73,0.5252737617120147,111,2634,38,11,56,63,63,42,53,51,46,26,55,43,64,46,63,42,55,20,73,62,94,58,36,28,1,48
4,3180,53,0.913468886166811,111,2687,34,18,51,58,53,43,56,49,41,25,58,39,72,49,56,50,49,12,83,60,82,50,35,38,1,49
