choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3,4,5,6,7
0,72,56,0.7481232482969062,112,56,56,59,38,69,72,35,37,47
0,145,54,0.21420090923493262,112,110,54,65,45,65,73,31,36,46
0,217,50,0.710451246064622,112,160,50,59,37,62,72,38,39,37
1,293,57,0.4504780124552781,112,217,54,57,39,58,76,43,38,45
1,372,59,0.16770982208254281,112,276,62,59,39,63,79,47,46,38
1,457,53,0.06609801415470429,112,329,57,53,44,69,85,51,43,42
2,528,36,0.41882684857409913,112,365,66,62,36,65,71,49,53,50
1,603,56,0.47875041521911044,112,421,63,56,34,58,75,57,54,40
3,678,69,0.028740270616253838,112,490,73,53,29,69,75,57,50,36
3,755,56,0.1427304153185105,112,546,69,59,29,56,77,55,51,37
3,838,62,0.19505416962783784,112,608,53,54,37,62,83,54,47,40
3,925,60,0.35961116405087523,112,668,58,53,31,60,87,57,37,37
3,1012,64,0.12190805596765131,112,732,66,57,37,64,87,51,42,48
3,1098,64,0.2546852388622938,112,796,61,62,39,64,86,47,45,38
3,1180,64,0.2823784071661066,112,860,61,67,35,64,82,50,46,31
3,1266,70,0.22245484052109532,112,930,53,60,46,70,86,50,52,33
3,1352,65,0.18785886134719476,112,995,61,65,45,65,86,55,49,40
3,1440,67,0.13495779268851038,112,1062,59,69,51,67,88,48,43,41
3,1523,66,0.05236407670599874,112,1128,65,63,57,66,83,53,45,34
3,1611,54,0.2902553559979424,112,1182,75,69,57,54,88,49,51,40
3,1693,61,0.36967384298623074,112,1243,75,66,70,61,82,53,50,30
3,1778,61,0.29416790888353717,112,1304,82,71,61,61,85,53,43,27
3,1859,55,0.18225468779564835,112,1359,79,65,61,55,81,53,39,15
3,1952,66,0.33330623838992324,112,1425,76,71,74,66,93,51,51,22
3,2039,62,0.3354164439952001,112,1487,81,66,65,62,87,48,48,26
3,2125,56,0.040243035269668326,112,1543,74,77,55,56,86,50,47,28
3,2201,59,0.3746539794083219,112,1602,72,64,54,59,76,51,47,20
3,2285,62,0.2579180712928064,112,1664,71,68,62,62,84,53,45,20
3,2371,68,0.4599851383100031,112,1732,72,59,61,68,86,54,51,27
3,2456,61,0.28250385462888516,112,1793,63,74,66,61,85,41,52,28
3,2537,61,0.3492886296589859,112,1854,73,64,76,61,81,47,49,37
3,2615,57,0.27038793348765466,112,1911,78,62,70,57,76,47,44,45
3,2698,60,0.7029788012878271,112,1971,66,67,60,60,83,42,50,37
3,2781,60,0.29520733073877636,112,2031,69,67,62,60,83,35,46,44
3,2863,57,0.009512886215816252,112,2088,76,68,63,57,82,26,53,36
4,2943,80,0.0569595502311131,112,2168,69,65,64,59,80,47,47,36
4,3025,82,0.056098058965289965,112,2250,74,61,56,61,82,45,57,39
4,3112,87,0.44490776091697626,112,2337,71,65,58,68,87,45,58,33
4,3187,75,0.270393693834194,112,2412,74,68,59,75,75,42,47,35
4,3269,82,0.30629151048196945,112,2494,79,60,72,71,82,47,57,43
