choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
0,54,53,4.138133021682734,112,53,53,37,24,54
1,110,38,12.907189995952649,112,91,56,38,13,44
2,173,21,1.4318388230603887,112,112,63,41,21,35
3,228,32,0.6584846330079017,112,144,55,45,23,32
0,289,61,6.3130419922672445,112,205,61,39,27,37
1,351,52,2.4257514207129134,112,257,62,52,33,41
2,410,31,1.2151347248145612,112,288,59,48,31,40
3,472,38,2.9877157488517696,112,326,62,49,26,38
0,538,66,1.3867186974966899,112,392,66,47,27,48
3,614,51,2.2028536738507682,112,443,76,47,25,51
2,695,25,1.805565387257957,112,468,81,48,25,42
1,765,54,0.9353798338124761,112,522,70,54,33,45
0,826,61,0.5524706430587685,112,583,61,53,35,46
0,891,65,0.9895270566485124,112,648,65,55,30,48
0,955,64,0.7902255942317424,112,712,64,49,31,63
0,1018,63,1.489238079462666,112,775,63,60,34,53
3,1079,56,0.33928867445501965,112,831,58,61,31,56
3,1147,68,0.44684643628716003,112,899,60,59,34,68
3,1216,57,0.9875262975692749,112,956,69,56,32,57
3,1273,52,0.4809278248285409,112,1008,57,52,32,52
2,1336,44,0.7782050387759227,112,1052,63,60,44,57
2,1391,41,0.19023148258565925,112,1093,55,54,41,53
2,1455,40,0.057653991563711315,112,1133,64,54,40,58
2,1537,32,0.5837653057096759,112,1165,56,82,32,65
1,1605,68,0.3254414502735017,112,1233,64,68,37,65
1,1680,75,0.8630100863665575,112,1308,66,75,35,57
1,1755,75,0.63290871072968,112,1383,69,75,36,62
1,1828,73,0.4922001757513499,112,1456,71,73,37,59
1,1903,75,1.332974058619584,112,1531,70,75,37,59
1,1987,78,0.5065581503440626,112,1609,84,78,39,52
