choice,max_possible,points,reaction_time,subject,total_points,0,1,2,3
2,7711,50,1.3561607186857145,112,6967,45,61,50,48
2,7763,48,0.7396331429627025,112,7015,41,52,48,44
2,7815,51,3.378517889388604,112,7066,46,49,51,52
2,7870,44,0.3848254648182774,112,7110,43,55,44,50
2,7923,47,0.7792758224968566,112,7157,51,53,47,43
0,7982,48,0.4835225392598659,112,7205,48,59,40,43
0,8035,47,0.17756896889477503,112,7252,47,53,45,43
0,8083,44,0.26562284988176543,112,7296,44,48,42,46
2,8135,52,0.5162444868765306,112,7348,47,50,52,45
2,8189,50,0.034467971534468234,112,7398,48,53,50,54
2,8244,48,0.21423227110062726,112,7446,42,55,48,49
3,8300,49,0.8890961190045346,112,7495,38,56,51,49
3,8353,43,0.8549737680441467,112,7538,38,47,53,43
0,8415,34,0.33380546809348743,112,7572,34,62,54,52
1,8479,53,0.07013729456230067,112,7625,42,53,64,54
2,8535,56,0.5331126908713486,112,7681,34,52,56,45
2,8587,49,0.2968202267365996,112,7730,34,52,49,49
2,8648,61,0.12124689662596211,112,7791,31,57,61,49
2,8706,58,0.2676280892192153,112,7849,42,55,58,45
0,8769,38,0.8018749275943264,112,7887,38,62,63,50
2,8831,62,0.48680721476557665,112,7949,38,57,62,54
2,8898,67,0.271168779960135,112,8016,34,63,67,60
3,8973,61,0.5914912055595778,112,8077,34,57,75,61
3,9044,54,0.3058697253582068,112,8131,44,55,71,54
3,9119,50,0.17240066129306797,112,8181,44,59,75,50
3,9186,50,0.16566746053285897,112,8231,41,58,67,50
2,9249,63,0.4876341439958196,112,8294,43,63,63,54
2,9321,72,0.5352254566241754,112,8366,43,54,72,44
2,9396,75,0.18855010249535553,112,8441,48,58,75,53
2,9465,69,0.8261118901718874,112,8510,42,64,69,56
2,9528,63,0.8664778127713362,112,8573,47,63,63,62
2,9588,56,0.2803686875413405,112,8629,53,60,56,55
2,9660,72,0.03126138067455031,112,8701,55,65,72,67
2,9724,56,0.5893726794602117,112,8757,49,64,56,60
2,9794,65,0.197371747563011,112,8822,49,70,65,61
3,9867,73,0.4354153559252154,112,8895,42,73,59,73
2,9947,69,0.23283497834927402,112,8964,46,63,69,80
2,10026,62,0.379801165763638,112,9026,50,63,62,79
2,10102,59,0.19470854905375745,112,9085,49,64,59,76
2,10179,65,0.2846486222842941,112,9150,47,67,65,77
3,10259,80,0.2309027033188613,112,9230,43,58,66,80
2,10328,62,0.5410888456099201,112,9292,53,63,62,69
3,10403,70,0.42643818160286173,112,9362,44,70,75,70
2,10475,62,0.2968451882334193,112,9424,42,71,62,72
2,10543,50,0.19797914371883962,112,9474,50,66,50,68
3,10611,67,0.29764587587851565,112,9541,45,68,52,67
3,10683,72,0.647941285467823,112,9613,50,54,60,72
2,10752,57,0.4258135044219671,112,9670,50,53,57,69
2,10820,56,0.11422055840375833,112,9726,57,63,56,68
2,10887,55,0.3420933213928947,112,9781,55,67,55,66
3,10955,63,0.2835899992787745,112,9844,51,68,57,63
2,11025,47,0.6663519812718732,112,9891,59,70,47,63
2,11091,50,0.31371979259711225,112,9941,55,66,50,66
2,11164,45,0.4269988549640402,112,9986,52,73,45,63
0,11238,61,0.5048575691180304,112,10047,61,74,52,64
1,11310,72,0.5849064936337527,112,10119,61,72,37,63
2,11395,40,0.8603481679310789,112,10159,49,85,40,61
1,11475,80,0.460796066588955,112,10239,55,80,36,67
1,11565,90,1.8492793491022894,112,10329,55,90,39,63
1,11649,84,0.8118838433292694,112,10413,59,84,35,66
1,11749,100,0.7559585946437437,112,10513,55,100,36,60
1,11838,89,1.235902040891233,112,10602,56,89,39,64
1,11920,82,0.4745575256529264,112,10684,66,82,34,67
1,12006,86,0.13826870975026395,112,10770,59,86,35,73
1,12088,78,0.28187725733732805,112,10848,56,78,32,82
1,12173,85,0.30460757022956386,112,10933,66,85,33,78
1,12258,82,0.23615741608955432,112,11015,64,82,36,85
1,12344,76,0.36196650424972177,112,11091,67,76,27,86
1,12432,83,0.321576900256332,112,11174,63,83,32,88
1,12520,75,0.34632653335575014,112,11249,72,75,29,88
1,12605,76,0.293616836075671,112,11325,73,76,26,85
1,12692,74,0.300115142861614,112,11399,64,74,33,87
1,12781,83,0.263084458783851,112,11482,67,83,28,89
1,12876,73,0.3663123629085021,112,11555,67,73,30,95
1,12974,71,0.8353668410418322,112,11626,68,71,30,98
1,13065,74,0.045751203113468364,112,11700,70,74,25,91
1,13165,58,0.1190586063748924,112,11758,74,58,23,100
2,13251,22,0.28739502574899234,112,11780,70,61,22,86
0,13349,74,0.09977297848672606,112,11854,74,62,25,98
0,13439,74,0.24721919449802954,112,11928,74,60,30,90
0,13535,62,0.12844348496582825,112,11990,62,56,26,96
1,13627,53,0.6688724512787303,112,12043,75,53,32,92
3,13724,97,0.22194024988857564,112,12140,71,62,24,97
3,13818,94,0.35542275477200747,112,12234,71,56,24,94
3,13913,95,0.10663034663593862,112,12329,65,55,27,95
3,14009,96,0.24624249634507578,112,12425,69,60,32,96
3,14093,84,0.4776405891752802,112,12509,70,52,16,84
